* Measurement data measured by REW V5.20.4
* Source: Microphone (BGVP HiFi Audio-T01s), MICROPHONE (Master Volume), R, volume: 0.260
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: 30 May, 2023 12:15:32 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: HA-FDX1 White R
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 0.366 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
215.122025 86.026 176.9742
216.680893 86.009 177.0769
218.251053 86.013 177.2642
219.832581 86.011 177.2633
221.425583 86.002 177.4086
223.030121 86.004 177.4760
224.646286 86.003 177.6581
226.274170 85.998 177.4954
227.913849 85.977 177.6709
229.565399 85.975 177.7337
231.228928 85.986 177.9645
232.904510 85.952 177.7328
234.592224 85.966 178.0957
236.292191 85.947 178.1486
238.004456 85.953 178.0797
239.729126 85.921 178.1430
241.466309 85.930 178.1848
243.216080 85.911 178.3900
244.978516 85.893 178.4120
246.753738 85.883 178.4671
248.541809 85.876 178.5441
250.342850 85.861 178.6262
252.156937 85.845 178.7438
253.984161 85.840 178.8000
255.824646 85.825 178.9036
257.678467 85.811 178.9944
259.545685 85.809 179.0911
261.426483 85.782 179.2414
263.320862 85.780 179.2629
265.229004 85.755 179.3868
267.150970 85.756 179.5178
269.086853 85.729 179.5803
271.036774 85.744 179.6931
273.000824 85.715 179.8397
274.979095 85.695 179.9888
276.971710 85.693 -179.9951
278.978760 85.677 -179.7977
281.000336 85.667 -179.7144
283.036591 85.652 -179.5528
285.087585 85.641 -179.4540
287.153442 85.626 -179.3214
289.234283 85.618 -179.1926
291.330200 85.603 -179.0499
293.441284 85.600 -178.9185
295.567688 85.588 -178.7760
297.709503 85.577 -178.6613
299.866821 85.566 -178.4795
302.039795 85.551 -178.3804
304.228485 85.544 -178.2516
306.433044 85.536 -178.0415
308.653595 85.531 -177.9583
310.890228 85.514 -177.8315
313.143066 85.501 -177.5936
315.412231 85.507 -177.5441
317.697845 85.484 -177.4030
320.000000 85.477 -177.2199
322.318848 85.475 -177.0686
324.654510 85.459 -176.9089
327.007080 85.455 -176.7635
329.376709 85.447 -176.6235
331.763519 85.440 -176.4487
334.167603 85.431 -176.2828
336.589142 85.420 -176.1399
339.028198 85.414 -175.9616
341.484924 85.411 -175.8221
343.959473 85.407 -175.6617
346.451935 85.399 -175.4868
348.962463 85.387 -175.3102
351.491211 85.385 -175.1692
354.038239 85.374 -174.9980
356.603760 85.369 -174.8491
359.187866 85.368 -174.6711
361.790680 85.358 -174.5112
364.412354 85.354 -174.3336
367.053040 85.348 -174.1637
369.712860 85.341 -173.9897
372.391968 85.341 -173.8322
375.090454 85.338 -173.6586
377.808533 85.334 -173.4344
380.546265 85.320 -173.2983
383.303864 85.313 -173.0875
386.081451 85.316 -172.9137
388.879150 85.317 -172.7448
391.697144 85.310 -172.5570
394.535522 85.304 -172.3809
397.394501 85.300 -172.1920
400.274170 85.295 -172.0377
403.174744 85.295 -171.8329
406.096313 85.294 -171.6383
409.039062 85.288 -171.4409
412.003113 85.285 -171.2642
414.988647 85.286 -171.1046
417.995850 85.287 -170.9188
421.024811 85.285 -170.6850
424.075714 85.283 -170.5098
427.148743 85.283 -170.3170
430.244049 85.281 -170.1201
433.361786 85.278 -169.9650
436.502106 85.281 -169.7566
439.665161 85.279 -169.5623
442.851166 85.270 -169.3464
446.060242 85.281 -169.1670
449.292572 85.283 -168.9644
452.548340 85.283 -168.7663
455.827698 85.281 -168.5542
459.130798 85.280 -168.3272
462.457855 85.286 -168.1167
465.809021 85.290 -167.9362
469.184448 85.291 -167.7315
472.584381 85.293 -167.5194
476.008911 85.297 -167.3230
479.458252 85.298 -167.1465
482.932617 85.304 -166.9224
486.432159 85.310 -166.7489
489.957031 85.315 -166.5400
493.507477 85.318 -166.3402
497.083618 85.321 -166.1460
500.685699 85.327 -165.9648
504.313873 85.337 -165.7897
507.968323 85.341 -165.6129
511.649292 85.347 -165.4647
515.356934 85.351 -165.3251
519.091370 85.352 -165.2283
522.852966 85.342 -165.1266
526.641724 85.326 -165.0002
530.458008 85.305 -164.8041
534.301941 85.279 -164.5394
538.173706 85.266 -164.2046
542.073547 85.258 -163.8461
546.001648 85.262 -163.4952
549.958191 85.266 -163.1498
553.943420 85.273 -162.8561
557.957520 85.283 -162.5436
562.000671 85.293 -162.2458
566.073181 85.306 -161.9694
570.175171 85.314 -161.7123
574.306885 85.321 -161.4272
578.468567 85.333 -161.1585
582.660400 85.343 -160.8992
586.882568 85.355 -160.6286
591.135376 85.362 -160.3301
595.419006 85.369 -160.0683
599.733643 85.381 -159.7761
604.079590 85.388 -159.5056
608.456970 85.402 -159.2061
612.866089 85.409 -158.8838
617.307190 85.422 -158.5858
621.780457 85.432 -158.2699
626.286133 85.445 -157.9316
630.824463 85.459 -157.5778
635.395691 85.481 -157.1988
640.000000 85.503 -156.7985
644.637695 85.535 -156.4174
649.309021 85.577 -156.0457
654.014160 85.627 -155.7476
658.753418 85.679 -155.5017
663.527039 85.727 -155.3551
668.335205 85.766 -155.2706
673.178284 85.795 -155.1885
678.056396 85.816 -155.0924
682.969849 85.831 -154.9613
687.918945 85.842 -154.8114
692.903870 85.852 -154.6139
697.924927 85.864 -154.4110
702.982422 85.878 -154.1792
708.076477 85.889 -153.9462
713.207520 85.905 -153.6879
718.375732 85.920 -153.4315
723.581360 85.935 -153.1855
728.824707 85.954 -152.9078
734.106079 85.973 -152.6397
739.425720 85.993 -152.3680
744.783936 86.014 -152.0919
750.180908 86.034 -151.8288
755.617065 86.059 -151.5421
761.092529 86.084 -151.2527
766.607727 86.107 -150.9798
772.162903 86.134 -150.6997
777.758301 86.160 -150.4048
783.394287 86.187 -150.1179
789.071045 86.214 -149.8456
794.789001 86.246 -149.5675
800.548340 86.275 -149.2844
806.349487 86.306 -148.9911
812.192627 86.338 -148.7120
818.078125 86.370 -148.4337
824.006226 86.403 -148.1365
829.977295 86.435 -147.8717
835.991699 86.471 -147.5880
842.049622 86.506 -147.3173
848.151428 86.543 -147.0214
854.297485 86.580 -146.7626
860.488098 86.619 -146.4796
866.723572 86.657 -146.2076
873.004211 86.699 -145.9606
879.330322 86.739 -145.6784
885.702332 86.783 -145.4294
892.120483 86.824 -145.1603
898.585144 86.866 -144.9015
905.096680 86.911 -144.6630
911.655396 86.954 -144.4202
918.261597 87.001 -144.1515
924.915710 87.049 -143.9179
931.618042 87.093 -143.6764
938.368896 87.141 -143.4255
945.168762 87.192 -143.2166
952.017822 87.240 -142.9807
958.916504 87.292 -142.7677
965.865234 87.341 -142.5602
972.864319 87.392 -142.3455
979.914062 87.442 -142.1394
987.014954 87.493 -141.9474
994.167236 87.547 -141.7544
1001.371399 87.598 -141.5546
1008.627747 87.651 -141.3574
1015.936646 87.704 -141.1989
1023.298584 87.758 -141.0259
1030.713867 87.812 -140.8685
1038.182739 87.867 -140.6946
1045.705933 87.918 -140.5392
1053.283447 87.976 -140.3961
1060.916016 88.029 -140.2496
1068.603882 88.083 -140.1149
1076.347412 88.136 -139.9663
1084.147095 88.193 -139.8489
1092.003296 88.247 -139.7196
1099.916382 88.301 -139.6136
1107.886841 88.356 -139.4872
1115.915039 88.410 -139.3756
1124.001343 88.464 -139.2761
1132.146362 88.519 -139.1733
1140.350342 88.575 -139.0712
1148.613770 88.626 -138.9863
1156.937134 88.681 -138.8966
1165.320801 88.734 -138.8092
1173.765137 88.788 -138.7469
1182.270752 88.840 -138.6545
1190.838013 88.895 -138.5891
1199.467285 88.947 -138.4996
1208.159180 88.998 -138.4514
1216.913940 89.050 -138.3536
1225.732178 89.101 -138.3207
1234.614380 89.153 -138.2542
1243.560913 89.207 -138.1884
1252.572266 89.256 -138.1385
1261.648926 89.307 -138.0834
1270.791382 89.357 -138.0413
1280.000000 89.408 -137.9826
1289.275391 89.460 -137.9501
1298.618042 89.509 -137.8837
1308.028320 89.560 -137.8313
1317.506836 89.608 -137.7873
1327.054077 89.659 -137.7497
1336.670410 89.709 -137.7114
1346.356567 89.756 -137.6707
1356.112793 89.804 -137.6295
1365.939697 89.853 -137.5706
1375.837891 89.901 -137.5257
1385.807739 89.954 -137.4888
1395.849854 90.001 -137.4882
1405.964844 90.045 -137.4156
1416.152954 90.094 -137.3812
1426.415039 90.145 -137.3176
1436.751465 90.196 -137.2853
1447.162720 90.241 -137.2659
1457.649414 90.292 -137.1976
1468.212158 90.340 -137.1850
1478.851440 90.387 -137.1416
1489.567871 90.440 -137.0955
1500.361816 90.489 -137.0571
1511.234131 90.540 -137.0634
1522.185059 90.587 -137.0042
1533.215454 90.634 -136.9841
1544.325806 90.683 -136.9364
1555.516602 90.734 -136.8925
1566.788574 90.786 -136.8614
1578.142090 90.836 -136.8396
1589.578003 90.884 -136.8076
1601.096680 90.933 -136.7656
1612.698975 90.981 -136.7163
1624.385254 91.036 -136.6608
1636.156250 91.085 -136.6750
1648.012451 91.135 -136.6510
1659.954590 91.187 -136.6187
1671.983398 91.241 -136.6212
1684.099243 91.297 -136.5260
1696.302856 91.346 -136.5291
1708.594971 91.403 -136.4811
1720.976196 91.453 -136.4691
1733.447144 91.502 -136.4436
1746.008423 91.561 -136.4055
1758.660645 91.619 -136.4182
1771.404663 91.670 -136.3460
1784.240967 91.725 -136.3545
1797.170288 91.783 -136.3369
1810.193359 91.832 -136.3052
1823.310791 91.890 -136.3274
1836.523193 91.953 -136.2636
1849.831421 92.008 -136.2342
1863.236084 92.060 -136.2392
1876.737793 92.123 -136.2141
1890.337524 92.177 -136.2144
1904.035645 92.232 -136.1948
1917.833008 92.291 -136.2041
1931.730469 92.358 -136.1944
1945.728638 92.414 -136.1579
1959.828125 92.481 -136.1935
1974.029907 92.540 -136.2018
1988.334473 92.602 -136.1754
2002.742798 92.659 -136.1894
2017.255493 92.734 -136.2337
2031.873291 92.796 -136.1864
2046.597168 92.855 -136.2203
2061.427734 92.921 -136.2149
2076.365479 92.983 -136.2827
2091.411865 93.051 -136.3056
2106.566895 93.125 -136.3058
2121.832031 93.186 -136.3758
2137.207764 93.255 -136.3959
2152.694824 93.327 -136.4622
2168.294189 93.403 -136.4929
2184.006592 93.461 -136.5439
2199.832764 93.530 -136.5834
2215.773682 93.610 -136.6515
2231.830078 93.676 -136.7221
2248.002686 93.754 -136.7815
2264.292725 93.830 -136.8357
2280.700684 93.904 -136.9193
2297.227539 93.979 -136.9990
2313.874268 94.056 -137.0911
2330.641602 94.129 -137.1926
2347.530273 94.207 -137.2531
2364.541504 94.284 -137.3482
2381.676025 94.366 -137.5240
2398.934570 94.446 -137.6575
2416.318359 94.527 -137.7907
2433.827881 94.617 -137.9260
2451.464355 94.697 -138.0966
2469.228760 94.780 -138.2576
2487.121826 94.864 -138.4527
2505.144531 94.954 -138.6359
2523.297852 95.039 -138.8614
2541.582764 95.126 -139.0703
2560.000000 95.212 -139.2676
2578.550781 95.296 -139.5571
2597.236084 95.387 -139.8003
2616.056641 95.468 -140.0852
2635.013672 95.563 -140.3611
2654.108154 95.647 -140.7097
2673.340820 95.736 -140.9966
2692.713135 95.826 -141.3218
2712.225586 95.907 -141.6897
2731.879395 96.002 -142.0853
2751.675781 96.089 -142.4238
2771.615479 96.178 -142.8250
2791.699707 96.263 -143.2469
2811.929688 96.346 -143.6897
2832.305908 96.426 -144.1783
2852.830078 96.518 -144.6132
2873.502930 96.601 -145.1293
2894.325439 96.680 -145.6531
2915.298828 96.760 -146.2157
2936.424316 96.833 -146.8024
2957.702881 96.907 -147.3479
2979.135742 96.962 -147.8627
3000.723633 97.026 -148.5355
3022.468262 97.076 -149.0352
3044.370117 97.142 -149.8132
3066.430908 97.158 -150.3337
3088.651611 97.243 -150.9084
3111.033203 97.308 -151.8726
3133.577148 97.306 -152.7494
3156.284180 97.271 -153.4180
3179.156006 97.233 -153.8549
3202.193359 97.169 -154.1844
3225.397949 97.075 -154.8150
3248.770508 97.032 -155.8497
3272.312500 97.053 -156.6924
3296.024902 97.016 -157.2496
3319.909180 97.031 -158.1539
3343.966797 97.020 -158.8739
3368.198486 97.020 -159.6849
3392.605713 97.017 -160.4642
3417.189941 97.022 -161.2415
3441.952393 97.007 -162.0197
3466.894287 96.998 -162.7394
3492.016846 96.984 -163.5496
3517.321289 96.985 -164.3486
3542.809326 96.985 -165.0945
3568.481934 96.971 -165.9694
3594.340576 96.969 -166.7040
3620.386719 96.960 -167.4528
3646.621582 96.955 -168.2856
3673.046387 96.947 -169.0799
3699.662842 96.936 -169.7770
3726.472168 96.939 -170.4291
3753.475586 96.925 -171.2649
3780.675049 96.930 -172.0065
3808.071289 96.943 -172.7666
3835.666016 96.936 -173.5145
3863.460938 96.918 -174.2109
3891.457275 96.922 -174.9962
3919.656250 96.921 -175.6485
3948.059814 96.892 -176.3787
3976.668945 96.903 -177.0895
4005.485596 96.903 -177.8164
4034.510986 96.893 -178.5314
4063.746582 96.896 -179.2667
4093.194336 96.898 -179.9729
4122.855469 96.874 179.3882
4152.730957 96.879 178.6825
4182.823730 96.876 177.9636
4213.133789 96.872 177.2044
4243.664062 96.867 176.4753
4274.415527 96.852 175.8207
4305.389648 96.825 175.1483
4336.588379 96.817 174.3214
4368.013184 96.807 173.5558
4399.665527 96.790 172.7852
4431.547363 96.774 172.0946
4463.660156 96.749 171.3625
4496.005371 96.731 170.5875
4528.585449 96.708 169.8466
4561.401367 96.686 169.0270
4594.455078 96.658 168.2467
4627.748535 96.619 167.5254
4661.283203 96.583 166.7581
4695.060547 96.537 165.9990
4729.083008 96.493 165.2722
4763.352051 96.433 164.4930
4797.869141 96.369 163.8086
4832.636719 96.292 163.0357
4867.655762 96.198 162.3598
4902.928711 96.090 161.7197
4938.457520 95.970 161.1376
4974.243652 95.831 160.5157
5010.289062 95.702 159.8932
5046.595703 95.565 159.3333
5083.165527 95.421 158.7826
5120.000000 95.278 158.2751
5157.101562 95.126 157.7815
5194.472168 94.972 157.3698
5232.113281 94.814 156.9430
5270.027344 94.654 156.5784
5308.216309 94.491 156.2557
5346.681641 94.324 155.9636
5385.426270 94.153 155.7368
5424.451172 93.982 155.5515
5463.758789 93.803 155.4494
5503.351562 93.631 155.3498
5543.230957 93.452 155.3224
5583.399414 93.280 155.3797
5623.859375 93.104 155.4827
5664.611816 92.930 155.6601
5705.660156 92.758 155.9037
5747.005859 92.591 156.2114
5788.650879 92.434 156.5388
5830.597656 92.278 156.9567
5872.848633 92.131 157.3905
5915.405762 91.990 157.8372
5958.271484 91.857 158.3068
6001.447266 91.722 158.7749
6044.936523 91.595 159.2726
6088.740234 91.465 159.7870
6132.861816 91.340 160.3289
6177.303223 91.215 160.9216
6222.066406 91.093 161.5493
6267.154297 90.968 162.2120
6312.568359 90.848 162.9906
6358.312012 90.741 163.8395
6404.386719 90.651 164.7732
6450.795898 90.575 165.6828
6497.541016 90.508 166.6220
6544.625000 90.447 167.5383
6592.049805 90.401 168.4878
6639.818359 90.360 169.5192
6687.933594 90.332 170.4803
6736.396973 90.315 171.4915
6785.211426 90.317 172.5129
6834.379883 90.326 173.5508
6883.904785 90.356 174.5959
6933.788574 90.401 175.6309
6984.033691 90.469 176.6750
7034.642578 90.553 177.6343
7085.618652 90.671 178.5813
7136.963867 90.805 179.4800
7188.681152 90.964 -179.7740
7240.773438 91.143 -179.1162
7293.243164 91.340 -178.5468
7346.092773 91.564 -178.1882
7399.325684 91.814 -178.0215
7452.944336 92.073 -178.1205
7506.951172 92.344 -178.4577
7561.350098 92.628 -178.9836
7616.142578 92.922 -179.8104
7671.332031 93.223 179.0003
7726.921875 93.530 177.4480
7782.914551 93.828 175.4583
7839.312500 94.102 173.0104
7896.119629 94.351 170.0602
7953.337891 94.541 166.5435
8010.971191 94.646 162.5493
8069.021973 94.641 158.2376
8127.493164 94.519 153.8175
8186.388672 94.279 149.4528
8245.710938 93.924 145.3371
8305.461914 93.475 141.6367
8365.647461 92.941 138.4492
8426.267578 92.360 135.8246
8487.328125 91.744 133.8055
8548.831055 91.110 132.3000
8610.779297 90.479 131.3632
8673.176758 89.854 130.8287
8736.026367 89.250 130.7214
8799.331055 88.669 130.9833
8863.094727 88.112 131.4824
8927.320312 87.584 132.2248
8992.010742 87.082 133.2089
9057.170898 86.605 134.3167
9122.802734 86.146 135.6607
9188.910156 85.720 137.1130
9255.497070 85.317 138.6296
9322.566406 84.930 140.3293
9390.121094 84.574 142.0604
9458.166016 84.231 143.9142
9526.704102 83.916 145.8014
9595.738281 83.610 147.7719
9665.273438 83.345 149.8867
9735.311523 83.088 151.8426
9805.857422 82.864 153.9644
9876.915039 82.639 156.1222
9948.487305 82.458 158.2057
10020.578125 82.287 160.2253
10093.191406 82.131 162.3251
10166.331055 81.975 164.4581
10240.000000 81.857 166.4684
10314.203125 81.742 168.5667
10388.944336 81.649 170.5703
10464.226562 81.574 172.6096
10540.054688 81.508 174.5030
10616.432617 81.455 176.3423
10693.363281 81.405 178.2265
10770.852539 81.372 -179.9990
10848.902344 81.353 -178.1983
10927.517578 81.338 -176.5127
11006.703125 81.343 -174.8850
11086.461914 81.340 -173.2777
11166.798828 81.357 -171.6426
11247.718750 81.368 -170.1743
11329.223633 81.377 -168.6486
11411.320312 81.419 -167.2517
11494.011719 81.470 -165.9203
11577.301758 81.493 -164.6145
11661.195312 81.567 -163.3886
11745.697266 81.608 -162.0973
11830.811523 81.672 -160.9491
11916.542969 81.762 -159.8233
12002.894531 81.839 -158.7354
12089.873047 81.944 -157.7195
12177.480469 82.042 -156.8790
12265.723633 82.172 -156.0902
12354.606445 82.308 -155.4171
12444.132812 82.447 -154.8345
12534.308594 82.610 -154.5053
12625.136719 82.782 -154.3197
12716.624023 82.955 -154.4141
12808.773438 83.109 -154.7099
12901.591797 83.271 -155.3200
12995.082031 83.418 -156.1720
13089.250000 83.549 -157.2881
13184.099609 83.656 -158.7196
13279.636719 83.727 -160.3978
13375.867188 83.716 -162.3799
13472.793945 83.664 -164.5386
13570.422852 83.526 -166.8432
13668.759766 83.335 -169.0484
13767.809570 83.063 -171.2178
13867.577148 82.731 -173.2086
13968.067383 82.334 -174.8346
14069.285156 81.884 -176.1752
14171.237305 81.422 -177.1646
14273.927734 80.908 -177.6493
14377.362305 80.401 -177.8237
14481.546875 79.891 -177.5161
14586.486328 79.384 -176.9785
14692.185547 78.899 -176.0762
14798.651367 78.433 -174.7564
14905.888672 77.954 -173.2118
15013.902344 77.532 -171.4888
15122.700195 77.149 -169.4733
15232.285156 76.822 -167.2410
15342.664062 76.502 -164.8416
15453.843750 76.229 -162.1992
15565.829102 76.005 -159.4333
15678.625000 75.871 -156.7635
15792.239258 75.780 -154.1009
15906.675781 75.713 -151.4090
16021.942383 75.828 -149.0286
16138.043945 75.841 -146.4688
16254.986328 76.033 -144.3022
16372.777344 76.282 -142.4533
16491.421875 76.580 -140.8145
16610.923828 76.924 -139.8723
16731.294922 77.422 -140.2720
16852.535156 77.981 -141.5951
16974.656250 78.553 -144.9275
17097.662109 78.959 -150.2697
17221.558594 79.080 -157.8764
17346.353516 78.766 -166.4884
17472.052734 77.925 -174.5195
17598.662109 76.689 179.4684
17726.189453 75.248 175.2945
17854.640625 73.613 174.1517
17984.021484 72.130 175.1215
18114.341797 70.766 177.4496
18245.605469 69.558 -178.5352
18377.820312 68.402 -174.1522
18510.994141 67.350 -170.0569
18645.132812 66.608 -164.1096
18780.242188 65.778 -158.3862
18916.332031 65.089 -153.3277
19053.408203 64.462 -147.6249
19191.476562 63.857 -143.3050
19330.546875 63.232 -136.7914
19470.623047 62.755 -131.1171
19611.714844 62.497 -126.5981
19753.830078 61.504 -120.0682
19896.974609 60.907 -115.0624
