* Measurement data measured by REW V5.20.4
* Source: Microphone (BGVP HiFi Audio-T01s), MICROPHONE (Master Volume), R, volume: 0.260
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: 30 May, 2023 12:28:44 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: HA-FDX1 Green R
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 0.366 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
271.036774 86.301 -179.7503
273.000824 86.326 -179.9420
274.979095 86.317 -179.4589
276.971710 86.291 -179.6274
278.978760 86.306 -179.5522
281.000336 86.302 -179.4871
283.036591 86.300 -179.1817
285.087585 86.266 -179.4542
287.153442 86.310 -178.9234
289.234283 86.256 -179.2974
291.330200 86.281 -178.7941
293.441284 86.263 -179.0542
295.567688 86.240 -178.7009
297.709503 86.262 -178.7163
299.866821 86.233 -178.6586
302.039795 86.237 -178.3926
304.228485 86.224 -178.4223
306.433044 86.214 -178.2581
308.653595 86.212 -178.1998
310.890228 86.201 -177.9937
313.143066 86.188 -177.8817
315.412231 86.189 -177.7849
317.697845 86.183 -177.6769
320.000000 86.181 -177.5797
322.318848 86.151 -177.4372
324.654510 86.151 -177.3372
327.007080 86.166 -177.2705
329.376709 86.154 -177.0154
331.763519 86.127 -176.9124
334.167603 86.126 -176.8225
336.589142 86.124 -176.7354
339.028198 86.129 -176.5629
341.484924 86.108 -176.3150
343.959473 86.100 -176.3253
346.451935 86.115 -176.1614
348.962463 86.096 -175.9827
351.491211 86.097 -175.7996
354.038239 86.081 -175.7100
356.603760 86.085 -175.5853
359.187866 86.087 -175.4484
361.790680 86.071 -175.2575
364.412354 86.079 -175.1306
367.053040 86.065 -175.0864
369.712860 86.054 -174.8041
372.391968 86.089 -174.7036
375.090454 86.050 -174.6156
377.808533 86.056 -174.3307
380.546265 86.058 -174.1269
383.303864 86.071 -174.0852
386.081451 86.058 -174.0145
388.879150 86.037 -173.7628
391.697144 86.075 -173.4019
394.535522 86.080 -173.3963
397.394501 86.062 -173.3603
400.274170 86.052 -173.1220
403.174744 86.055 -172.9373
406.096313 86.047 -172.7381
409.039062 86.055 -172.6680
412.003113 86.064 -172.4439
414.988647 86.060 -172.3555
417.995850 86.073 -172.2039
421.024811 86.062 -172.0974
424.075714 86.032 -171.9963
427.148743 86.042 -171.6973
430.244049 86.042 -171.6062
433.361786 86.036 -171.3741
436.502106 86.035 -171.0965
439.665161 86.048 -170.9461
442.851166 86.037 -170.8588
446.060242 86.036 -170.5165
449.292572 86.069 -170.3924
452.548340 86.075 -170.3327
455.827698 86.072 -170.2418
459.130798 86.056 -169.9242
462.457855 86.068 -169.7077
465.809021 86.065 -169.5111
469.184448 86.074 -169.2892
472.584381 86.082 -169.1767
476.008911 86.095 -168.9654
479.458252 86.105 -168.7959
482.932617 86.106 -168.6102
486.432159 86.126 -168.2905
489.957031 86.129 -168.1503
493.507477 86.127 -167.9261
497.083618 86.136 -167.6721
500.685699 86.142 -167.5007
504.313873 86.166 -167.1994
507.968323 86.176 -167.0730
511.649292 86.191 -166.6689
515.356934 86.228 -166.6566
519.091370 86.250 -166.5096
522.852966 86.298 -166.3706
526.641724 86.330 -166.4317
530.458008 86.350 -166.5029
534.301941 86.349 -166.5599
538.173706 86.341 -166.5966
542.073547 86.317 -166.5372
546.001648 86.303 -166.3123
549.958191 86.297 -166.2088
553.943420 86.277 -166.0576
557.957520 86.282 -165.8024
562.000671 86.278 -165.6090
566.073181 86.277 -165.3492
570.175171 86.283 -165.1588
574.306885 86.278 -164.9776
578.468567 86.292 -164.5409
582.660400 86.302 -164.4736
586.882568 86.310 -164.2449
591.135376 86.315 -163.9465
595.419006 86.330 -163.7999
599.733643 86.338 -163.5468
604.079590 86.343 -163.3740
608.456970 86.361 -163.1070
612.866089 86.377 -162.8763
617.307190 86.382 -162.6337
621.780457 86.399 -162.3830
626.286133 86.413 -162.1031
630.824463 86.424 -161.8653
635.395691 86.443 -161.6050
640.000000 86.465 -161.2862
644.637695 86.496 -161.0152
649.309021 86.526 -160.7250
654.014160 86.556 -160.5002
658.753418 86.594 -160.2158
663.527039 86.631 -160.1389
668.335205 86.667 -160.0124
673.178284 86.709 -159.8966
678.056396 86.718 -159.7974
682.969849 86.742 -159.7020
687.918945 86.764 -159.5720
692.903870 86.774 -159.4176
697.924927 86.794 -159.3093
702.982422 86.818 -159.1333
708.076477 86.831 -158.9301
713.207520 86.850 -158.7312
718.375732 86.871 -158.5444
723.581360 86.883 -158.3859
728.824707 86.913 -158.1269
734.106079 86.936 -157.9651
739.425720 86.949 -157.8034
744.783936 86.975 -157.5306
750.180908 87.007 -157.4035
755.617065 87.026 -157.1746
761.092529 87.052 -156.9221
766.607727 87.075 -156.7974
772.162903 87.106 -156.5691
777.758301 87.131 -156.3813
783.394287 87.162 -156.2240
789.071045 87.188 -155.9704
794.789001 87.217 -155.8150
800.548340 87.249 -155.6020
806.349487 87.274 -155.4185
812.192627 87.312 -155.2043
818.078125 87.342 -155.0564
824.006226 87.369 -154.7906
829.977295 87.417 -154.7142
835.991699 87.442 -154.4627
842.049622 87.477 -154.2807
848.151428 87.526 -154.0918
854.297485 87.541 -153.9589
860.488098 87.593 -153.7422
866.723572 87.626 -153.5697
873.004211 87.667 -153.4882
879.330322 87.705 -153.2061
885.702332 87.755 -153.0799
892.120483 87.792 -152.8947
898.585144 87.833 -152.7923
905.096680 87.874 -152.6180
911.655396 87.918 -152.4508
918.261597 87.965 -152.2844
924.915710 88.011 -152.2094
931.618042 88.056 -152.0634
938.368896 88.102 -151.9369
945.168762 88.149 -151.8071
952.017822 88.198 -151.7003
958.916504 88.253 -151.6228
965.865234 88.299 -151.5359
972.864319 88.342 -151.4165
979.914062 88.392 -151.2832
987.014954 88.437 -151.1876
994.167236 88.487 -151.1530
1001.371399 88.538 -151.0569
1008.627747 88.580 -150.9400
1015.936646 88.633 -150.8996
1023.298584 88.687 -150.8677
1030.713867 88.733 -150.8178
1038.182739 88.784 -150.7659
1045.705933 88.834 -150.7207
1053.283447 88.887 -150.7304
1060.916016 88.934 -150.6886
1068.603882 88.985 -150.6750
1076.347412 89.032 -150.6734
1084.147095 89.087 -150.6854
1092.003296 89.135 -150.6945
1099.916382 89.188 -150.7019
1107.886841 89.239 -150.7526
1115.915039 89.281 -150.7260
1124.001343 89.335 -150.8034
1132.146362 89.386 -150.8287
1140.350342 89.434 -150.8869
1148.613770 89.482 -150.9059
1156.937134 89.529 -150.9915
1165.320801 89.576 -151.0535
1173.765137 89.629 -151.1283
1182.270752 89.668 -151.2092
1190.838013 89.716 -151.2939
1199.467285 89.762 -151.4258
1208.159180 89.803 -151.4374
1216.913940 89.847 -151.6274
1225.732178 89.884 -151.6630
1234.614380 89.938 -151.8041
1243.560913 89.970 -151.9207
1252.572266 90.010 -151.9520
1261.648926 90.053 -152.1139
1270.791382 90.090 -152.2462
1280.000000 90.133 -152.3486
1289.275391 90.174 -152.5009
1298.618042 90.211 -152.6149
1308.028320 90.246 -152.7590
1317.506836 90.286 -152.8952
1327.054077 90.316 -153.0337
1336.670410 90.352 -153.1594
1346.356567 90.388 -153.3086
1356.112793 90.417 -153.4765
1365.939697 90.450 -153.6075
1375.837891 90.482 -153.7263
1385.807739 90.516 -153.9060
1395.849854 90.541 -154.0674
1405.964844 90.570 -154.1799
1416.152954 90.601 -154.3718
1426.415039 90.626 -154.5192
1436.751465 90.653 -154.6780
1447.162720 90.676 -154.8281
1457.649414 90.703 -154.9705
1468.212158 90.726 -155.1268
1478.851440 90.751 -155.2672
1489.567871 90.771 -155.4226
1500.361816 90.792 -155.5738
1511.234131 90.815 -155.7199
1522.185059 90.834 -155.8849
1533.215454 90.854 -156.0217
1544.325806 90.875 -156.1694
1555.516602 90.892 -156.3135
1566.788574 90.911 -156.4519
1578.142090 90.927 -156.5919
1589.578003 90.944 -156.7270
1601.096680 90.959 -156.8615
1612.698975 90.975 -156.9913
1624.385254 90.989 -157.1289
1636.156250 91.001 -157.2538
1648.012451 91.015 -157.3758
1659.954590 91.027 -157.5011
1671.983398 91.040 -157.6111
1684.099243 91.051 -157.7287
1696.302856 91.062 -157.8331
1708.594971 91.073 -157.9417
1720.976196 91.083 -158.0476
1733.447144 91.094 -158.1498
1746.008423 91.104 -158.2449
1758.660645 91.114 -158.3335
1771.404663 91.124 -158.4354
1784.240967 91.133 -158.5060
1797.170288 91.143 -158.5901
1810.193359 91.154 -158.6708
1823.310791 91.159 -158.7404
1836.523193 91.168 -158.8056
1849.831421 91.177 -158.8843
1863.236084 91.186 -158.9350
1876.737793 91.192 -158.9999
1890.337524 91.202 -159.0473
1904.035645 91.210 -159.0881
1917.833008 91.218 -159.1310
1931.730469 91.227 -159.1767
1945.728638 91.235 -159.2101
1959.828125 91.243 -159.2513
1974.029907 91.251 -159.2689
1988.334473 91.263 -159.2979
2002.742798 91.273 -159.3103
2017.255493 91.281 -159.3463
2031.873291 91.293 -159.3522
2046.597168 91.302 -159.3569
2061.427734 91.316 -159.3562
2076.365479 91.324 -159.3603
2091.411865 91.336 -159.3691
2106.566895 91.348 -159.3590
2121.832031 91.361 -159.3612
2137.207764 91.376 -159.3475
2152.694824 91.388 -159.3309
2168.294189 91.400 -159.3131
2184.006592 91.413 -159.2974
2199.832764 91.429 -159.2720
2215.773682 91.445 -159.2476
2231.830078 91.461 -159.2254
2248.002686 91.479 -159.1914
2264.292725 91.496 -159.1527
2280.700684 91.514 -159.1367
2297.227539 91.532 -159.0935
2313.874268 91.552 -159.0546
2330.641602 91.573 -159.0212
2347.530273 91.594 -158.9920
2364.541504 91.616 -158.9415
2381.676025 91.638 -158.8988
2398.934570 91.661 -158.8506
2416.318359 91.686 -158.7874
2433.827881 91.711 -158.7555
2451.464355 91.738 -158.7127
2469.228760 91.764 -158.6606
2487.121826 91.793 -158.5976
2505.144531 91.822 -158.5660
2523.297852 91.855 -158.5184
2541.582764 91.888 -158.4728
2560.000000 91.922 -158.4325
2578.550781 91.954 -158.4059
2597.236084 91.991 -158.3780
2616.056641 92.027 -158.3536
2635.013672 92.064 -158.3373
2654.108154 92.100 -158.3160
2673.340820 92.140 -158.3009
2692.713135 92.180 -158.2849
2712.225586 92.220 -158.2701
2731.879395 92.262 -158.2745
2751.675781 92.306 -158.2790
2771.615479 92.350 -158.2998
2791.699707 92.396 -158.2849
2811.929688 92.442 -158.3181
2832.305908 92.489 -158.3655
2852.830078 92.539 -158.4111
2873.502930 92.588 -158.4602
2894.325439 92.638 -158.5240
2915.298828 92.688 -158.5870
2936.424316 92.739 -158.6715
2957.702881 92.789 -158.7518
2979.135742 92.839 -158.8519
3000.723633 92.895 -158.9483
3022.468262 92.948 -159.0585
3044.370117 93.000 -159.1843
3066.430908 93.055 -159.3240
3088.651611 93.110 -159.4581
3111.033203 93.167 -159.6049
3133.577148 93.224 -159.7770
3156.284180 93.280 -159.9473
3179.156006 93.339 -160.1354
3202.193359 93.397 -160.3359
3225.397949 93.454 -160.5471
3248.770508 93.514 -160.7740
3272.312500 93.573 -161.0108
3296.024902 93.634 -161.2613
3319.909180 93.693 -161.5385
3343.966797 93.753 -161.8148
3368.198486 93.814 -162.1160
3392.605713 93.875 -162.4149
3417.189941 93.937 -162.7553
3441.952393 93.996 -163.1069
3466.894287 94.060 -163.4670
3492.016846 94.120 -163.8495
3517.321289 94.183 -164.2631
3542.809326 94.242 -164.6883
3568.481934 94.305 -165.1474
3594.340576 94.368 -165.6110
3620.386719 94.427 -166.1152
3646.621582 94.487 -166.6443
3673.046387 94.544 -167.1976
3699.662842 94.601 -167.7714
3726.472168 94.656 -168.3860
3753.475586 94.707 -169.0085
3780.675049 94.760 -169.6597
3808.071289 94.808 -170.3568
3835.666016 94.853 -171.0633
3863.460938 94.895 -171.8058
3891.457275 94.935 -172.5712
3919.656250 94.970 -173.3588
3948.059814 95.002 -174.1793
3976.668945 95.028 -175.0237
4005.485596 95.050 -175.8893
4034.510986 95.068 -176.7831
4063.746582 95.080 -177.6843
4093.194336 95.088 -178.6097
4122.855469 95.090 -179.5623
4152.730957 95.087 179.4850
4182.823730 95.075 178.4728
4213.133789 95.057 177.4675
4243.664062 95.031 176.4432
4274.415527 95.000 175.4214
4305.389648 94.958 174.3885
4336.588379 94.908 173.3464
4368.013184 94.850 172.3149
4399.665527 94.783 171.2963
4431.547363 94.708 170.2784
4463.660156 94.626 169.2781
4496.005371 94.533 168.2865
4528.585449 94.436 167.3406
4561.401367 94.326 166.3889
4594.455078 94.213 165.4763
4627.748535 94.089 164.6027
4661.283203 93.960 163.7570
4695.060547 93.825 162.9537
4729.083008 93.683 162.1964
4763.352051 93.535 161.4480
4797.869141 93.381 160.7775
4832.636719 93.222 160.1529
4867.655762 93.061 159.5535
4902.928711 92.896 159.0287
4938.457520 92.722 158.5330
4974.243652 92.549 158.1100
5010.289062 92.372 157.7028
5046.595703 92.191 157.3587
5083.165527 92.009 157.0847
5120.000000 91.825 156.8588
5157.101562 91.642 156.6946
5194.472168 91.457 156.5808
5232.113281 91.271 156.5497
5270.027344 91.087 156.5220
5308.216309 90.901 156.5779
5346.681641 90.720 156.6991
5385.426270 90.540 156.8687
5424.451172 90.360 157.0807
5463.758789 90.185 157.3618
5503.351562 90.014 157.6732
5543.230957 89.843 158.0583
5583.399414 89.677 158.4691
5623.859375 89.521 158.9631
5664.611816 89.367 159.4858
5705.660156 89.219 160.0745
5747.005859 89.078 160.6938
5788.650879 88.944 161.3560
5830.597656 88.825 162.0447
5872.848633 88.713 162.7249
5915.405762 88.610 163.4072
5958.271484 88.507 164.0968
6001.447266 88.411 164.7480
6044.936523 88.316 165.4177
6088.740234 88.226 166.0934
6132.861816 88.133 166.7762
6177.303223 88.050 167.4932
6222.066406 87.963 168.2182
6267.154297 87.878 168.9525
6312.568359 87.791 169.7783
6358.312012 87.723 170.7047
6404.386719 87.657 171.6407
6450.795898 87.619 172.5486
6497.541016 87.585 173.4543
6544.625000 87.554 174.3484
6592.049805 87.535 175.2772
6639.818359 87.526 176.1969
6687.933594 87.523 177.0481
6736.396973 87.532 177.9686
6785.211426 87.550 178.8144
6834.379883 87.576 179.7184
6883.904785 87.616 -179.4249
6933.788574 87.668 -178.5872
6984.033691 87.732 -177.7226
7034.642578 87.818 -176.9375
7085.618652 87.915 -176.2841
7136.963867 88.026 -175.6526
7188.681152 88.154 -175.1756
7240.773438 88.284 -174.7581
7293.243164 88.419 -174.5021
7346.092773 88.556 -174.2507
7399.325684 88.715 -174.0742
7452.944336 88.884 -174.0578
7506.951172 89.059 -174.1904
7561.350098 89.249 -174.5486
7616.142578 89.437 -175.0865
7671.332031 89.619 -175.8814
7726.921875 89.800 -176.8818
7782.914551 89.966 -178.1670
7839.312500 90.104 -179.6333
7896.119629 90.222 178.6651
7953.337891 90.307 176.6924
8010.971191 90.335 174.5918
8069.021973 90.313 172.3683
8127.493164 90.237 170.2236
8186.388672 90.122 168.1083
8245.710938 89.970 166.0644
8305.461914 89.772 164.1455
8365.647461 89.547 162.2951
8426.267578 89.282 160.6177
8487.328125 88.988 159.2041
8548.831055 88.668 157.9820
8610.779297 88.339 157.0097
8673.176758 87.991 156.2993
8736.026367 87.643 155.8489
8799.331055 87.302 155.6264
8863.094727 86.957 155.5743
8927.320312 86.632 155.8094
8992.010742 86.322 156.1575
9057.170898 86.020 156.7222
9122.802734 85.734 157.3087
9188.910156 85.479 158.0545
9255.497070 85.234 158.8604
9322.566406 85.007 159.6971
9390.121094 84.793 160.6678
9458.166016 84.600 161.6645
9526.704102 84.435 162.6354
9595.738281 84.270 163.5742
9665.273438 84.134 164.6365
9735.311523 84.012 165.6580
9805.857422 83.906 166.5891
9876.915039 83.798 167.5986
9948.487305 83.708 168.4394
10020.578125 83.646 169.1553
10093.191406 83.574 169.9061
10166.331055 83.515 170.5427
10240.000000 83.469 171.0804
10314.203125 83.421 171.5549
10388.944336 83.379 171.9226
10464.226562 83.337 172.2980
10540.054688 83.291 172.4437
10616.432617 83.240 172.4792
10693.363281 83.194 172.4970
10770.852539 83.130 172.3966
10848.902344 83.071 172.1840
10927.517578 82.997 171.9303
11006.703125 82.897 171.5529
11086.461914 82.795 171.1469
11166.798828 82.681 170.7070
11247.718750 82.537 170.1730
11329.223633 82.354 169.6077
11411.320312 82.187 169.0567
11494.011719 81.994 168.5203
11577.301758 81.776 167.9678
11661.195312 81.555 167.4530
11745.697266 81.293 167.0065
11830.811523 81.017 166.5845
11916.542969 80.742 166.2879
12002.894531 80.445 165.8828
12089.873047 80.130 165.7469
12177.480469 79.787 165.4904
12265.723633 79.472 165.5097
12354.606445 79.124 165.5655
12444.132812 78.779 165.6647
12534.308594 78.414 165.8432
12625.136719 78.036 166.2069
12716.624023 77.647 166.4359
12808.773438 77.306 167.1483
12901.591797 76.895 167.6729
12995.082031 76.499 168.3798
13089.250000 76.112 169.0443
13184.099609 75.691 169.9342
13279.636719 75.331 171.0049
13375.867188 74.890 172.1093
13472.793945 74.464 173.2580
13570.422852 74.056 174.5371
13668.759766 73.654 175.9936
13767.809570 73.285 177.4479
13867.577148 72.888 179.2290
13968.067383 72.458 -178.7660
14069.285156 72.088 -176.8474
14171.237305 71.690 -174.6843
14273.927734 71.391 -172.5870
14377.362305 71.026 -170.3694
14481.546875 70.694 -167.9157
14586.486328 70.361 -165.3698
14692.185547 70.068 -162.9312
14798.651367 69.805 -160.2512
14905.888672 69.558 -157.6248
15013.902344 69.335 -154.3873
15122.700195 69.112 -151.8649
15232.285156 68.966 -148.8710
15342.664062 68.787 -145.9313
15453.843750 68.629 -143.0033
15565.829102 68.554 -140.0719
15678.625000 68.484 -137.3972
15792.239258 68.345 -134.6271
15906.675781 68.305 -131.8184
16021.942383 68.349 -129.3910
16138.043945 68.405 -125.8510
16254.986328 68.375 -123.1505
16372.777344 68.403 -120.5082
16491.421875 68.453 -117.5645
16610.923828 68.659 -113.8893
16731.294922 68.812 -112.0592
16852.535156 69.009 -109.6599
16974.656250 69.312 -107.1633
17097.662109 69.656 -105.3359
17221.558594 70.121 -103.7576
17346.353516 70.516 -103.5293
17472.052734 71.016 -103.5890
17598.662109 71.481 -105.3830
17726.189453 71.898 -108.4178
17854.640625 71.991 -112.9667
17984.021484 72.026 -116.9174
18114.341797 71.718 -121.6522
18245.605469 71.169 -126.2943
18377.820312 70.455 -129.7520
18510.994141 69.585 -131.7702
18645.132812 68.632 -132.8437
18780.242188 67.580 -132.2653
18916.332031 66.723 -131.2968
19053.408203 65.780 -128.9207
19191.476562 65.038 -126.1221
19330.546875 64.005 -124.8836
19470.623047 63.400 -122.3062
19611.714844 62.319 -119.3366
19753.830078 61.492 -115.6491
19896.974609 60.575 -111.9139
