* Measurement data measured by REW V5.20.4
* Source: Microphone (BGVP HiFi Audio-T01s), MICROPHONE (Master Volume), R, volume: 0.260
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: 30 May, 2023 12:31:15 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: HA-FDX1 Green L
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 0.366 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
219.832581 86.046 177.5284
221.425583 86.030 177.6918
223.030121 86.020 177.7493
224.646286 85.995 177.7713
226.274170 85.987 177.9706
227.913849 85.978 178.1541
229.565399 85.951 178.2011
231.228928 85.962 178.4841
232.904510 85.919 178.5819
234.592224 85.940 178.6146
236.292191 85.891 178.7660
238.004456 85.930 178.8016
239.729126 85.897 179.1992
241.466309 85.900 178.9637
243.216080 85.897 179.4160
244.978516 85.896 179.4437
246.753738 85.892 179.6247
248.541809 85.859 179.5992
250.342850 85.897 -179.9898
252.156937 85.843 -179.9014
253.984161 85.901 -179.8132
255.824646 85.851 -179.5251
257.678467 85.858 -179.7319
259.545685 85.871 -179.4414
261.426483 85.876 -179.4190
263.320862 85.894 -179.3546
265.229004 85.879 -179.3910
267.150970 85.870 -179.1725
269.086853 85.863 -179.0625
271.036774 85.895 -179.0307
273.000824 85.879 -179.0435
274.979095 85.877 -178.9854
276.971710 85.863 -178.9011
278.978760 85.856 -178.7519
281.000336 85.844 -178.7162
283.036591 85.835 -178.6287
285.087585 85.829 -178.5536
287.153442 85.840 -178.4002
289.234283 85.826 -178.3599
291.330200 85.817 -178.2460
293.441284 85.815 -178.2059
295.567688 85.799 -178.0814
297.709503 85.788 -177.9975
299.866821 85.790 -177.9450
302.039795 85.781 -177.8115
304.228485 85.786 -177.7108
306.433044 85.770 -177.5826
308.653595 85.767 -177.4945
310.890228 85.749 -177.3644
313.143066 85.748 -177.2643
315.412231 85.737 -177.1834
317.697845 85.741 -177.0492
320.000000 85.728 -176.9037
322.318848 85.729 -176.7976
324.654510 85.711 -176.7056
327.007080 85.713 -176.5585
329.376709 85.707 -176.4975
331.763519 85.698 -176.3138
334.167603 85.714 -176.1149
336.589142 85.696 -176.2148
339.028198 85.696 -175.7961
341.484924 85.705 -175.8785
343.959473 85.659 -175.6245
346.451935 85.684 -175.5478
348.962463 85.665 -175.5270
351.491211 85.667 -175.3366
354.038239 85.670 -175.2072
356.603760 85.666 -175.0685
359.187866 85.660 -174.9431
361.790680 85.654 -174.7935
364.412354 85.651 -174.6719
367.053040 85.652 -174.5423
369.712860 85.648 -174.4190
372.391968 85.649 -174.2542
375.090454 85.650 -174.1287
377.808533 85.648 -173.9933
380.546265 85.643 -173.8587
383.303864 85.641 -173.7126
386.081451 85.644 -173.5186
388.879150 85.639 -173.3770
391.697144 85.635 -173.2617
394.535522 85.632 -173.1563
397.394501 85.638 -172.9874
400.274170 85.641 -172.8101
403.174744 85.639 -172.6463
406.096313 85.639 -172.5611
409.039062 85.635 -172.3712
412.003113 85.633 -172.1866
414.988647 85.635 -172.1025
417.995850 85.653 -171.9095
421.024811 85.669 -171.7754
424.075714 85.653 -171.5713
427.148743 85.643 -171.4199
430.244049 85.648 -171.3110
433.361786 85.651 -171.1657
436.502106 85.653 -170.9949
439.665161 85.655 -170.8726
442.851166 85.660 -170.7386
446.060242 85.652 -170.5857
449.292572 85.658 -170.4185
452.548340 85.670 -170.2399
455.827698 85.671 -170.0529
459.130798 85.672 -169.9120
462.457855 85.678 -169.7786
465.809021 85.682 -169.6218
469.184448 85.683 -169.4591
472.584381 85.690 -169.2638
476.008911 85.693 -169.1292
479.458252 85.698 -168.9188
482.932617 85.699 -168.7849
486.432159 85.703 -168.6763
489.957031 85.723 -168.4783
493.507477 85.714 -168.3008
497.083618 85.720 -168.1787
500.685699 85.730 -167.9433
504.313873 85.730 -167.8259
507.968323 85.752 -167.6177
511.649292 85.758 -167.4084
515.356934 85.760 -167.3160
519.091370 85.763 -167.1274
522.852966 85.780 -166.9757
526.641724 85.781 -166.7894
530.458008 85.790 -166.6125
534.301941 85.796 -166.4593
538.173706 85.806 -166.3063
542.073547 85.819 -166.1226
546.001648 85.824 -165.9816
549.958191 85.835 -165.7567
553.943420 85.837 -165.6259
557.957520 85.850 -165.4726
562.000671 85.855 -165.3024
566.073181 85.863 -165.1777
570.175171 85.869 -164.9728
574.306885 85.878 -164.7766
578.468567 85.874 -164.6389
582.660400 85.882 -164.5557
586.882568 85.890 -164.3319
591.135376 85.869 -164.0442
595.419006 85.872 -163.9000
599.733643 85.865 -163.5071
604.079590 85.865 -163.1409
608.456970 85.883 -162.6773
612.866089 85.915 -162.2173
617.307190 85.969 -161.8546
621.780457 86.030 -161.6214
626.286133 86.082 -161.5412
630.824463 86.126 -161.4732
635.395691 86.162 -161.4592
640.000000 86.190 -161.4175
644.637695 86.209 -161.3821
649.309021 86.230 -161.3569
654.014160 86.245 -161.3307
658.753418 86.255 -161.3316
663.527039 86.256 -161.3299
668.335205 86.247 -161.3021
673.178284 86.221 -161.2061
678.056396 86.184 -161.0112
682.969849 86.160 -160.6323
687.918945 86.149 -160.0853
692.903870 86.168 -159.5393
697.924927 86.206 -159.0820
702.982422 86.247 -158.7133
708.076477 86.292 -158.4077
713.207520 86.335 -158.1591
718.375732 86.375 -157.9376
723.581360 86.413 -157.7348
728.824707 86.451 -157.5426
734.106079 86.485 -157.3490
739.425720 86.519 -157.1777
744.783936 86.554 -156.9977
750.180908 86.587 -156.8056
755.617065 86.622 -156.6256
761.092529 86.652 -156.4445
766.607727 86.691 -156.2945
772.162903 86.728 -156.1119
777.758301 86.761 -155.9322
783.394287 86.795 -155.7553
789.071045 86.830 -155.5821
794.789001 86.866 -155.4154
800.548340 86.903 -155.2183
806.349487 86.939 -155.0543
812.192627 86.978 -154.8837
818.078125 87.016 -154.7195
824.006226 87.054 -154.5531
829.977295 87.092 -154.3741
835.991699 87.133 -154.2061
842.049622 87.171 -154.0580
848.151428 87.214 -153.8843
854.297485 87.254 -153.7116
860.488098 87.297 -153.5990
866.723572 87.345 -153.4312
873.004211 87.382 -153.3169
879.330322 87.435 -153.1363
885.702332 87.469 -153.0002
892.120483 87.523 -152.8537
898.585144 87.566 -152.7322
905.096680 87.614 -152.5972
911.655396 87.661 -152.4869
918.261597 87.707 -152.3791
924.915710 87.758 -152.2451
931.618042 87.807 -152.1518
938.368896 87.858 -152.0514
945.168762 87.907 -151.9724
952.017822 87.961 -151.8552
958.916504 88.003 -151.7787
965.865234 88.066 -151.7096
972.864319 88.110 -151.6350
979.914062 88.169 -151.5580
987.014954 88.217 -151.5110
994.167236 88.273 -151.4455
1001.371399 88.329 -151.3886
1008.627747 88.380 -151.3649
1015.936646 88.435 -151.3169
1023.298584 88.487 -151.2861
1030.713867 88.543 -151.2843
1038.182739 88.597 -151.2791
1045.705933 88.656 -151.2534
1053.283447 88.707 -151.2773
1060.916016 88.763 -151.2874
1068.603882 88.816 -151.3042
1076.347412 88.872 -151.3183
1084.147095 88.928 -151.3749
1092.003296 88.980 -151.4105
1099.916382 89.033 -151.4477
1107.886841 89.088 -151.5140
1115.915039 89.142 -151.5801
1124.001343 89.194 -151.6342
1132.146362 89.250 -151.7196
1140.350342 89.302 -151.8178
1148.613770 89.357 -151.9005
1156.937134 89.406 -152.0051
1165.320801 89.457 -152.1078
1173.765137 89.508 -152.1992
1182.270752 89.558 -152.3333
1190.838013 89.609 -152.4696
1199.467285 89.655 -152.5884
1208.159180 89.705 -152.7331
1216.913940 89.753 -152.8704
1225.732178 89.801 -152.9945
1234.614380 89.852 -153.1790
1243.560913 89.896 -153.3459
1252.572266 89.939 -153.5049
1261.648926 89.983 -153.6838
1270.791382 90.027 -153.8595
1280.000000 90.070 -154.0356
1289.275391 90.113 -154.2065
1298.618042 90.155 -154.3946
1308.028320 90.195 -154.6073
1317.506836 90.233 -154.7885
1327.054077 90.274 -154.9993
1336.670410 90.310 -155.2044
1346.356567 90.347 -155.4182
1356.112793 90.386 -155.6409
1365.939697 90.421 -155.8267
1375.837891 90.456 -156.0785
1385.807739 90.487 -156.2926
1395.849854 90.520 -156.5056
1405.964844 90.546 -156.7641
1416.152954 90.578 -157.0056
1426.415039 90.608 -157.2043
1436.751465 90.634 -157.4279
1447.162720 90.660 -157.6742
1457.649414 90.687 -157.8880
1468.212158 90.713 -158.1417
1478.851440 90.736 -158.4055
1489.567871 90.757 -158.6003
1500.361816 90.781 -158.8491
1511.234131 90.800 -159.0895
1522.185059 90.822 -159.3273
1533.215454 90.840 -159.5633
1544.325806 90.855 -159.7989
1555.516602 90.873 -160.0286
1566.788574 90.886 -160.2591
1578.142090 90.902 -160.4983
1589.578003 90.916 -160.7153
1601.096680 90.927 -160.9552
1612.698975 90.940 -161.1763
1624.385254 90.949 -161.4005
1636.156250 90.958 -161.6185
1648.012451 90.967 -161.8436
1659.954590 90.975 -162.0577
1671.983398 90.982 -162.2619
1684.099243 90.986 -162.4656
1696.302856 90.992 -162.6702
1708.594971 90.995 -162.8594
1720.976196 91.001 -163.0560
1733.447144 91.003 -163.2462
1746.008423 91.005 -163.4167
1758.660645 91.006 -163.5826
1771.404663 91.007 -163.7703
1784.240967 91.006 -163.9323
1797.170288 91.007 -164.0871
1810.193359 91.005 -164.2323
1823.310791 91.007 -164.3873
1836.523193 91.005 -164.5261
1849.831421 91.002 -164.6623
1863.236084 91.001 -164.7958
1876.737793 90.998 -164.9229
1890.337524 90.997 -165.0353
1904.035645 90.993 -165.1478
1917.833008 90.994 -165.2524
1931.730469 90.991 -165.3463
1945.728638 90.989 -165.4284
1959.828125 90.987 -165.5235
1974.029907 90.984 -165.6169
1988.334473 90.982 -165.6903
2002.742798 90.980 -165.7407
2017.255493 90.980 -165.7887
2031.873291 90.976 -165.8643
2046.597168 90.977 -165.9156
2061.427734 90.976 -165.9432
2076.365479 90.977 -165.9966
2091.411865 90.978 -166.0253
2106.566895 90.977 -166.0572
2121.832031 90.979 -166.0778
2137.207764 90.981 -166.1025
2152.694824 90.982 -166.1110
2168.294189 90.986 -166.1248
2184.006592 90.990 -166.1287
2199.832764 90.993 -166.1192
2215.773682 90.998 -166.1198
2231.830078 91.004 -166.1290
2248.002686 91.012 -166.1077
2264.292725 91.019 -166.0902
2280.700684 91.028 -166.0737
2297.227539 91.037 -166.0471
2313.874268 91.047 -166.0322
2330.641602 91.057 -166.0195
2347.530273 91.070 -165.9825
2364.541504 91.083 -165.9526
2381.676025 91.096 -165.9334
2398.934570 91.112 -165.8943
2416.318359 91.125 -165.8479
2433.827881 91.143 -165.8239
2451.464355 91.160 -165.7928
2469.228760 91.179 -165.7528
2487.121826 91.198 -165.6948
2505.144531 91.219 -165.6720
2523.297852 91.239 -165.6281
2541.582764 91.264 -165.5898
2560.000000 91.289 -165.5480
2578.550781 91.313 -165.5110
2597.236084 91.341 -165.4684
2616.056641 91.369 -165.4222
2635.013672 91.401 -165.3890
2654.108154 91.433 -165.3441
2673.340820 91.469 -165.3171
2692.713135 91.503 -165.2998
2712.225586 91.542 -165.2898
2731.879395 91.582 -165.2839
2751.675781 91.621 -165.2903
2771.615479 91.663 -165.3055
2791.699707 91.701 -165.3461
2811.929688 91.747 -165.3573
2832.305908 91.789 -165.4050
2852.830078 91.834 -165.4540
2873.502930 91.877 -165.5091
2894.325439 91.922 -165.5763
2915.298828 91.968 -165.6478
2936.424316 92.016 -165.7301
2957.702881 92.063 -165.8223
2979.135742 92.115 -165.9114
3000.723633 92.162 -166.0180
3022.468262 92.213 -166.1335
3044.370117 92.264 -166.2540
3066.430908 92.316 -166.3809
3088.651611 92.369 -166.5216
3111.033203 92.423 -166.6723
3133.577148 92.479 -166.8461
3156.284180 92.536 -167.0292
3179.156006 92.592 -167.2182
3202.193359 92.651 -167.4131
3225.397949 92.709 -167.6356
3248.770508 92.770 -167.8640
3272.312500 92.831 -168.1036
3296.024902 92.892 -168.3710
3319.909180 92.955 -168.6558
3343.966797 93.020 -168.9504
3368.198486 93.082 -169.2636
3392.605713 93.148 -169.5957
3417.189941 93.216 -169.9605
3441.952393 93.281 -170.3336
3466.894287 93.350 -170.7345
3492.016846 93.416 -171.1580
3517.321289 93.485 -171.6055
3542.809326 93.553 -172.0598
3568.481934 93.623 -172.5901
3594.340576 93.691 -173.1048
3620.386719 93.759 -173.6584
3646.621582 93.827 -174.2612
3673.046387 93.895 -174.8876
3699.662842 93.961 -175.5474
3726.472168 94.027 -176.2419
3753.475586 94.089 -176.9752
3780.675049 94.152 -177.7442
3808.071289 94.215 -178.5503
3835.666016 94.272 -179.4028
3863.460938 94.328 179.6990
3891.457275 94.378 178.7505
3919.656250 94.425 177.7862
3948.059814 94.467 176.7594
3976.668945 94.504 175.6968
4005.485596 94.534 174.5933
4034.510986 94.560 173.4445
4063.746582 94.575 172.2502
4093.194336 94.583 171.0201
4122.855469 94.581 169.7643
4152.730957 94.573 168.4576
4182.823730 94.551 167.1579
4213.133789 94.520 165.8207
4243.664062 94.475 164.4655
4274.415527 94.424 163.0989
4305.389648 94.356 161.7292
4336.588379 94.275 160.3541
4368.013184 94.185 158.9897
4399.665527 94.083 157.6437
4431.547363 93.965 156.3328
4463.660156 93.835 155.0218
4496.005371 93.697 153.7618
4528.585449 93.544 152.5397
4561.401367 93.377 151.3525
4594.455078 93.203 150.2309
4627.748535 93.018 149.1686
4661.283203 92.825 148.1568
4695.060547 92.625 147.2224
4729.083008 92.414 146.3441
4763.352051 92.196 145.5574
4797.869141 91.976 144.8179
4832.636719 91.747 144.1435
4867.655762 91.519 143.5689
4902.928711 91.284 143.0744
4938.457520 91.047 142.6323
4974.243652 90.811 142.2820
5010.289062 90.568 141.9768
5046.595703 90.328 141.7718
5083.165527 90.087 141.6237
5120.000000 89.848 141.5356
5157.101562 89.610 141.5419
5194.472168 89.375 141.5934
5232.113281 89.147 141.7203
5270.027344 88.911 141.9155
5308.216309 88.684 142.1534
5346.681641 88.458 142.4724
5385.426270 88.242 142.8100
5424.451172 88.023 143.2074
5463.758789 87.815 143.6493
5503.351562 87.610 144.1606
5543.230957 87.408 144.7018
5583.399414 87.211 145.3100
5623.859375 87.017 145.9155
5664.611816 86.829 146.5617
5705.660156 86.647 147.2533
5747.005859 86.465 147.9994
5788.650879 86.288 148.7407
5830.597656 86.113 149.4976
5872.848633 85.944 150.3239
5915.405762 85.773 151.2286
5958.271484 85.602 152.1062
6001.447266 85.422 153.0267
6044.936523 85.231 154.0267
6088.740234 85.007 155.3569
6132.861816 84.795 157.4662
6177.303223 84.802 160.3614
6222.066406 84.994 161.4157
6267.154297 84.996 161.5774
6312.568359 84.904 162.0291
6358.312012 84.793 162.8153
6404.386719 84.691 163.8350
6450.795898 84.608 164.9510
6497.541016 84.525 166.1607
6544.625000 84.455 167.5080
6592.049805 84.404 168.8900
6639.818359 84.379 170.2906
6687.933594 84.356 171.7552
6736.396973 84.347 173.3219
6785.211426 84.362 175.0922
6834.379883 84.416 176.9970
6883.904785 84.555 179.0044
6933.788574 84.787 -179.3244
6984.033691 85.073 -178.3090
7034.642578 85.336 -177.9191
7085.618652 85.542 -177.8298
7136.963867 85.702 -177.8498
7188.681152 85.847 -177.7589
7240.773438 85.997 -177.6522
7293.243164 86.140 -177.5681
7346.092773 86.303 -177.4326
7399.325684 86.468 -177.4738
7452.944336 86.651 -177.5771
7506.951172 86.845 -177.8498
7561.350098 87.047 -178.2884
7616.142578 87.262 -178.8734
7671.332031 87.472 -179.7347
7726.921875 87.689 179.1607
7782.914551 87.896 177.7218
7839.312500 88.090 176.0182
7896.119629 88.247 173.9605
7953.337891 88.370 171.7175
8010.971191 88.457 169.1098
8069.021973 88.481 166.2376
8127.493164 88.437 163.2450
8186.388672 88.322 160.1638
8245.710938 88.132 157.1218
8305.461914 87.862 154.1597
8365.647461 87.533 151.5432
8426.267578 87.142 149.1529
8487.328125 86.713 147.0557
8548.831055 86.244 145.4147
8610.779297 85.748 144.0272
8673.176758 85.249 143.1726
8736.026367 84.744 142.5725
8799.331055 84.227 142.2758
8863.094727 83.722 142.3337
8927.320312 83.235 142.6832
8992.010742 82.751 143.1731
9057.170898 82.280 143.9017
9122.802734 81.814 144.7708
9188.910156 81.359 146.0605
9255.497070 80.937 147.3819
9322.566406 80.519 148.8884
9390.121094 80.107 150.6708
9458.166016 79.710 152.5421
9526.704102 79.339 154.5792
9595.738281 78.942 156.8976
9665.273438 78.625 159.5034
9735.311523 78.294 162.1668
9805.857422 78.014 165.2298
9876.915039 77.753 168.6684
9948.487305 77.540 172.0978
10020.578125 77.345 176.0391
10093.191406 77.247 -179.9437
10166.331055 77.248 -175.7197
10240.000000 77.363 -171.3905
10314.203125 77.578 -166.8876
10388.944336 77.950 -162.6933
10464.226562 78.468 -159.2324
10540.054688 79.134 -156.4107
10616.432617 79.869 -154.8354
10693.363281 80.613 -154.6209
10770.852539 81.319 -155.8481
10848.902344 81.942 -158.1768
10927.517578 82.391 -161.3075
11006.703125 82.693 -164.9927
11086.461914 82.833 -168.8273
11166.798828 82.837 -172.4438
11247.718750 82.734 -175.9629
11329.223633 82.532 -179.2607
11411.320312 82.279 178.0115
11494.011719 81.952 175.6257
11577.301758 81.601 173.4159
11661.195312 81.224 171.5340
11745.697266 80.789 170.0870
11830.811523 80.350 168.8361
11916.542969 79.914 167.8723
12002.894531 79.428 167.2398
12089.873047 78.963 166.7856
12177.480469 78.460 166.6580
12265.723633 77.962 166.5677
12354.606445 77.485 166.9958
12444.132812 76.988 167.7316
12534.308594 76.522 168.5225
12625.136719 76.062 169.7411
12716.624023 75.635 171.4268
12808.773438 75.252 172.7619
12901.591797 74.889 174.0873
12995.082031 74.577 175.4797
13089.250000 74.235 176.5110
13184.099609 73.866 178.0141
13279.636719 73.538 179.5185
13375.867188 73.152 -179.0081
13472.793945 72.828 -177.3393
13570.422852 72.470 -175.6349
13668.759766 72.126 -173.6363
13767.809570 71.781 -171.8027
13867.577148 71.497 -169.9478
13968.067383 71.209 -167.7114
14069.285156 70.937 -165.5560
14171.237305 70.633 -163.3352
14273.927734 70.422 -160.8720
14377.362305 70.213 -158.7720
14481.546875 69.971 -156.5608
14586.486328 69.745 -154.2149
14692.185547 69.566 -152.0535
14798.651367 69.382 -149.7917
14905.888672 69.217 -147.1446
15013.902344 69.001 -144.8145
15122.700195 68.895 -141.7913
15232.285156 68.704 -139.2407
15342.664062 68.651 -136.4109
15453.843750 68.580 -133.1897
15565.829102 68.584 -130.2410
15678.625000 68.667 -127.1370
15792.239258 68.785 -124.8255
15906.675781 68.978 -122.0360
16021.942383 69.012 -120.7113
16138.043945 69.218 -118.4162
16254.986328 69.227 -117.1847
16372.777344 69.272 -115.2796
16491.421875 69.413 -113.5140
16610.923828 69.513 -111.4404
16731.294922 69.733 -109.2720
16852.535156 70.008 -107.1196
16974.656250 70.417 -105.5374
17097.662109 70.816 -105.6391
17221.558594 71.069 -106.3384
17346.353516 71.135 -106.4558
17472.052734 71.307 -104.8029
17598.662109 71.966 -102.7401
17726.189453 72.944 -105.0309
17854.640625 73.618 -110.6188
17984.021484 73.753 -117.8829
18114.341797 73.641 -125.2389
18245.605469 73.125 -132.0065
18377.820312 72.298 -137.7833
18510.994141 71.286 -142.1185
18645.132812 70.121 -144.5132
18780.242188 69.003 -145.5454
18916.332031 67.849 -145.2367
19053.408203 66.816 -144.0307
19191.476562 65.796 -143.2565
19330.546875 64.822 -141.0982
19470.623047 63.757 -139.1561
19611.714844 62.994 -136.4754
19753.830078 61.852 -134.2377
19896.974609 60.489 -132.3078
